Date,fedfunds,vix,vol_spread,Flat,News Sentiment
2004-07-28,1.1364780230851663,15.873657446486892,-6.648507651998887,4.050665299708151,0.3037836346908902
2004-07-29,1.1417872908478504,15.867369733623855,-6.702453353534669,4.046422829817983,0.3031743897916121
2004-07-30,1.1465994939141781,15.84959761188323,-6.744257703212944,4.039720647661725,0.3019934147693577
2004-08-02,1.1509307710907992,15.834025930401186,-6.8097052705438115,4.03323607344009,0.2999815058808003
2004-08-03,1.1538226905417304,15.840388859896498,-6.8824436559915805,4.027611406239983,0.29771952148696357
2004-08-04,1.1559713500819153,15.852389476253418,-6.946002028920831,4.022818726409782,0.29570046200128647
2004-08-05,1.1606477041863623,15.932508401255225,-6.976002599689315,4.015259516436921,0.2942688724006823
2004-08-06,1.1658215898195676,16.043143593161286,-7.0128214784359475,4.0034001895609865,0.29285934017077486
2004-08-09,1.1718015352324256,16.135575957489234,-7.063055613337185,3.9916012317218565,0.2906796195911671
2004-08-10,1.1801847801712932,16.17890233284453,-7.127568163744085,3.9779125895557064,0.2883490675828288
2004-08-11,1.1905686115601253,16.23932886409042,-7.185765237584487,3.962070935537025,0.28622935777631925
2004-08-12,1.2009399806264152,16.33156040367195,-7.251163857955492,3.946094267420048,0.2842183573483729
2004-08-13,1.2100005631405664,16.385082305575533,-7.323530203449369,3.9306363333019436,0.2815930985419924
2004-08-16,1.2171435535811395,16.42355447570908,-7.382832429323215,3.9182777485304388,0.2789830150838294
2004-08-17,1.2165869328865795,16.442920001090194,-7.4200789200781685,3.9124893871068886,0.2765845063901131
2004-08-18,1.2222173467564708,16.436006867338104,-7.436959832851173,3.902018730262605,0.27461822825492727
2004-08-19,1.231236455464205,16.453019992421332,-7.4211491131481875,3.8876671682318467,0.2725222565277452
2004-08-20,1.2399627297528995,16.438311238974286,-7.409423243756589,3.8737815758956313,0.2701681935679945
2004-08-23,1.248730359650088,16.420183866014664,-7.38509080389895,3.86164555290576,0.26700834379953164
2004-08-24,1.257213320197954,16.38478753480321,-7.360899030658142,3.849578882783402,0.26362877088677744
2004-08-25,1.2667195829630233,16.33917658199633,-7.330674394758832,3.8359559026904897,0.26061267844435504
2004-08-26,1.2759171942832264,16.292773760203595,-7.309872836615726,3.821801189888115,0.25791584405751045
2004-08-27,1.2838421288777504,16.24138391121072,-7.285525799277565,3.8090801020802223,0.25483664777041726
2004-08-30,1.2921591193701978,16.215364400894135,-7.298983039422756,3.7951486342948875,0.2524447054599884
