KYTREASNOX,TIDXFAM,CALDT,TDYTM,TDBID,TDASK
2000006,FIXEDTERM,20210414,1.2902272075218E+00,9.8859375000000E+01,9.8906250000000E+01
2000006,FIXEDTERM,20210415,1.2314962721702E+00,9.9246093750000E+01,9.9292968750000E+01
2000006,FIXEDTERM,20210416,1.2416252466575E+00,9.9179687500000E+01,9.9226562500000E+01
2000006,FIXEDTERM,20210419,1.2560366383080E+00,9.9085937500000E+01,9.9132812500000E+01
2000006,FIXEDTERM,20210420,1.2127304478482E+00,9.9371093750000E+01,9.9417968750000E+01
2000006,FIXEDTERM,20210421,1.2133618644776E+00,9.9367187500000E+01,9.9414062500000E+01
2000006,FIXEDTERM,20210422,1.2050922646395E+00,9.9421875000000E+01,9.9468750000000E+01
2000006,FIXEDTERM,20210423,1.2282915295495E+00,9.9269531250000E+01,9.9316406250000E+01
2000006,FIXEDTERM,20210426,1.2391398100226E+00,9.9199218750000E+01,9.9246093750000E+01
2000006,FIXEDTERM,20210427,1.2821454178973E+00,9.8917968750000E+01,9.8964843750000E+01
2000006,FIXEDTERM,20210428,1.2607079551058E+00,9.9058593750000E+01,9.9105468750000E+01
2000006,FIXEDTERM,20210429,1.2864617539324E+00,9.8890625000000E+01,9.8937500000000E+01
2000006,FIXEDTERM,20210430,1.2896629452154E+00,1.1057031250000E+02,1.1063281250000E+02
2000006,FIXEDTERM,20210503,1.2595867189316E+00,1.1077343750000E+02,1.1083593750000E+02
2000006,FIXEDTERM,20210504,1.2513777022094E+00,1.1082812500000E+02,1.1089062500000E+02
2000006,FIXEDTERM,20210505,1.2262665481013E+00,1.1100390625000E+02,1.1106640625000E+02
2000006,FIXEDTERM,20210506,1.2251402131035E+00,1.1100781250000E+02,1.1107031250000E+02
2000006,FIXEDTERM,20210507,1.2180170666521E+00,1.1105468750000E+02,1.1111718750000E+02
2000006,FIXEDTERM,20210510,1.2288151711743E+00,1.1096484375000E+02,1.1102734375000E+02
2000006,FIXEDTERM,20210511,1.2528344771369E+00,1.1078906250000E+02,1.1085156250000E+02
2000006,FIXEDTERM,20210512,1.3219377491699E+00,1.1029296875000E+02,1.1035546875000E+02
2000006,FIXEDTERM,20210513,1.2818330166800E+00,1.1057421875000E+02,1.1063671875000E+02
2000006,FIXEDTERM,20210514,1.2554964923449E+00,1.1075781250000E+02,1.1082031250000E+02
2000006,FIXEDTERM,20210517,1.2796003850117E+00,1.1057421875000E+02,1.1063671875000E+02
2000006,FIXEDTERM,20210518,1.2664107223976E+00,1.1066406250000E+02,1.1072656250000E+02
2000006,FIXEDTERM,20210519,1.3076623032380E+00,1.1036718750000E+02,1.1042968750000E+02
2000006,FIXEDTERM,20210520,1.2554048503411E+00,1.1073437500000E+02,1.1079687500000E+02
2000006,FIXEDTERM,20210521,1.2542927255178E+00,1.1073828125000E+02,1.1080078125000E+02
2000006,FIXEDTERM,20210524,1.2427058445336E+00,1.1080859375000E+02,1.1087109375000E+02
2000006,FIXEDTERM,20210525,1.2119314414444E+00,1.1102343750000E+02,1.1108593750000E+02
2000006,FIXEDTERM,20210526,1.2119010664286E+00,1.1101953125000E+02,1.1108203125000E+02
2000006,FIXEDTERM,20210527,1.2415505432844E+00,1.1080468750000E+02,1.1086718750000E+02
2000006,FIXEDTERM,20210528,1.2409814327969E+00,1.1080468750000E+02,1.1086718750000E+02
2000006,FIXEDTERM,20210601,1.2392520650793E+00,1.1080078125000E+02,1.1086328125000E+02
2000006,FIXEDTERM,20210602,1.2254539791116E+00,1.1089453125000E+02,1.1095703125000E+02
2000006,FIXEDTERM,20210603,1.2623987788397E+00,1.1062890625000E+02,1.1069140625000E+02
2000006,FIXEDTERM,20210604,1.1951123467772E+00,1.1110156250000E+02,1.1116406250000E+02
2000006,FIXEDTERM,20210607,1.2087789969814E+00,1.1099218750000E+02,1.1105468750000E+02
2000006,FIXEDTERM,20210608,1.1751393459067E+00,1.1122656250000E+02,1.1128906250000E+02
2000006,FIXEDTERM,20210609,1.1388026484417E+00,1.1148046875000E+02,1.1154296875000E+02
2000006,FIXEDTERM,20210610,1.0926632716218E+00,1.1180468750000E+02,1.1186718750000E+02
2000006,FIXEDTERM,20210611,1.1145196288983E+00,1.1164453125000E+02,1.1170703125000E+02
2000006,FIXEDTERM,20210614,1.1577790457802E+00,1.1132421875000E+02,1.1138671875000E+02
2000006,FIXEDTERM,20210615,1.1533181770050E+00,1.1135156250000E+02,1.1141406250000E+02
2000006,FIXEDTERM,20210616,1.2711517920866E+00,1.1051562500000E+02,1.1057812500000E+02
2000006,FIXEDTERM,20210617,1.2239704084785E+00,1.1084375000000E+02,1.1090625000000E+02
2000006,FIXEDTERM,20210618,1.1851915282028E+00,1.1111328125000E+02,1.1117578125000E+02
2000006,FIXEDTERM,20210621,1.2138818248918E+00,1.1089843750000E+02,1.1096093750000E+02
2000006,FIXEDTERM,20210622,1.1889049466409E+00,1.1107031250000E+02,1.1113281250000E+02
2000006,FIXEDTERM,20210623,1.2132678446903E+00,1.1089453125000E+02,1.1095703125000E+02
2000006,FIXEDTERM,20210624,1.2176809810966E+00,1.1085937500000E+02,1.1092187500000E+02
2000006,FIXEDTERM,20210625,1.2343320479717E+00,1.1073828125000E+02,1.1080078125000E+02
2000006,FIXEDTERM,20210628,1.2003331923607E+00,1.1096484375000E+02,1.1102734375000E+02
2000006,FIXEDTERM,20210629,1.1980749206462E+00,1.1097656250000E+02,1.1103906250000E+02
2000006,FIXEDTERM,20210630,1.2254149752068E+00,1.1116015625000E+02,1.1122265625000E+02
2000006,FIXEDTERM,20210701,1.2269905377209E+00,1.1114453125000E+02,1.1120703125000E+02
2000006,FIXEDTERM,20210702,1.2264168245032E+00,1.1114453125000E+02,1.1120703125000E+02
2000006,FIXEDTERM,20210706,1.1093577410060E+00,1.1198046875000E+02,1.1204296875000E+02
2000006,FIXEDTERM,20210707,1.0895183329334E+00,1.1212109375000E+02,1.1218359375000E+02
2000006,FIXEDTERM,20210708,1.0627616004940E+00,1.1231250000000E+02,1.1237500000000E+02
2000006,FIXEDTERM,20210709,1.1155311576464E+00,1.1192187500000E+02,1.1198437500000E+02
2000006,FIXEDTERM,20210712,1.1179713518543E+00,1.1189062500000E+02,1.1195312500000E+02
2000006,FIXEDTERM,20210713,1.1554569890739E+00,1.1161328125000E+02,1.1167578125000E+02
2000006,FIXEDTERM,20210714,1.0974550637979E+00,1.1203125000000E+02,1.1209375000000E+02
2000006,FIXEDTERM,20210715,1.0663365262674E+00,1.1225390625000E+02,1.1231640625000E+02
2000006,FIXEDTERM,20210716,1.0624956667499E+00,1.1227734375000E+02,1.1233984375000E+02
2000006,FIXEDTERM,20210719,9.6511926312509E-01,1.1297656250000E+02,1.1303906250000E+02
2000006,FIXEDTERM,20210720,9.7296051700047E-01,1.1291406250000E+02,1.1297656250000E+02
2000006,FIXEDTERM,20210721,1.0368436983327E+00,1.1244140625000E+02,1.1250390625000E+02
2000006,FIXEDTERM,20210722,1.0228334752807E+00,1.1253906250000E+02,1.1260156250000E+02
2000006,FIXEDTERM,20210723,1.0205795598863E+00,1.1255078125000E+02,1.1261328125000E+02
2000006,FIXEDTERM,20210726,1.0341488046657E+00,1.1243750000000E+02,1.1250000000000E+02
2000006,FIXEDTERM,20210727,9.9711129068476E-01,1.1270312500000E+02,1.1276562500000E+02
2000006,FIXEDTERM,20210728,9.8843263787440E-01,1.1276171875000E+02,1.1282421875000E+02
2000006,FIXEDTERM,20210729,1.0161283055275E+00,1.1255468750000E+02,1.1261718750000E+02
2000006,FIXEDTERM,20210730,9.7534397807993E-01,1.1284765625000E+02,1.1291015625000E+02
2000006,FIXEDTERM,20210802,9.3380530991785E-01,1.1313671875000E+02,1.1319921875000E+02
2000006,FIXEDTERM,20210803,9.2725149784622E-01,1.1317968750000E+02,1.1324218750000E+02
2000006,FIXEDTERM,20210804,9.4899365560191E-01,1.1301562500000E+02,1.1307812500000E+02
2000006,FIXEDTERM,20210805,9.9543729785646E-01,1.1267187500000E+02,1.1273437500000E+02
2000006,FIXEDTERM,20210806,1.0496037133818E+00,1.1227343750000E+02,1.1233593750000E+02
2000006,FIXEDTERM,20210809,1.0757302666574E+00,1.1207031250000E+02,1.1213281250000E+02
2000006,FIXEDTERM,20210810,1.1075513850435E+00,1.1183593750000E+02,1.1189843750000E+02
2000006,FIXEDTERM,20210811,1.0955544028818E+00,1.1191796875000E+02,1.1198046875000E+02
2000006,FIXEDTERM,20210812,1.1117216833852E+00,1.1179687500000E+02,1.1185937500000E+02
2000006,FIXEDTERM,20210813,1.0380648758335E+00,1.1232421875000E+02,1.1238671875000E+02
2000006,FIXEDTERM,20210816,1.0258638349791E+00,1.1239843750000E+02,1.1246093750000E+02
2000006,FIXEDTERM,20210817,1.0160428335208E+00,1.1246484375000E+02,1.1252734375000E+02
2000006,FIXEDTERM,20210818,1.0175556499860E+00,1.1244921875000E+02,1.1251171875000E+02
2000006,FIXEDTERM,20210819,1.0163688672265E+00,1.1245312500000E+02,1.1251562500000E+02
2000006,FIXEDTERM,20210820,1.0276137658022E+00,1.1236718750000E+02,1.1242968750000E+02
2000006,FIXEDTERM,20210823,1.0245990405745E+00,1.1237500000000E+02,1.1243750000000E+02
2000006,FIXEDTERM,20210824,1.0510535569449E+00,1.1217968750000E+02,1.1224218750000E+02
2000006,FIXEDTERM,20210825,1.0917192142692E+00,1.1188281250000E+02,1.1194531250000E+02
2000006,FIXEDTERM,20210826,1.0965422313869E+00,1.1184375000000E+02,1.1190625000000E+02
2000006,FIXEDTERM,20210827,1.0670758634807E+00,1.1205078125000E+02,1.1211328125000E+02
2000006,FIXEDTERM,20210830,1.0331011041839E+00,1.1228125000000E+02,1.1234375000000E+02
2000006,FIXEDTERM,20210831,1.0580155894595E+00,1.1209765625000E+02,1.1216015625000E+02
2000006,FIXEDTERM,20210901,1.0497596846922E+00,1.1215234375000E+02,1.1221484375000E+02
2000006,FIXEDTERM,20210902,1.0371496494629E+00,1.1223828125000E+02,1.1230078125000E+02
2000006,FIXEDTERM,20210903,1.0680995482840E+00,1.1201171875000E+02,1.1207421875000E+02
2000006,FIXEDTERM,20210907,1.1131509862910E+00,1.1167187500000E+02,1.1173437500000E+02
2000006,FIXEDTERM,20210908,1.0840639448234E+00,1.1187500000000E+02,1.1193750000000E+02
2000006,FIXEDTERM,20210909,1.0430006394676E+00,1.1216406250000E+02,1.1222656250000E+02
2000006,FIXEDTERM,20210910,1.0921155566058E+00,1.1180859375000E+02,1.1187109375000E+02
2000006,FIXEDTERM,20210913,1.0792755503506E+00,1.1188671875000E+02,1.1194921875000E+02
2000006,FIXEDTERM,20210914,1.0397810842592E+00,1.1216406250000E+02,1.1222656250000E+02
2000006,FIXEDTERM,20210915,1.0522660998319E+00,1.1207031250000E+02,1.1213281250000E+02
2000006,FIXEDTERM,20210916,1.1048307814298E+00,1.1169140625000E+02,1.1175390625000E+02
2000006,FIXEDTERM,20210917,1.1311675064991E+00,1.1150000000000E+02,1.1156250000000E+02
2000006,FIXEDTERM,20210920,1.0841899211337E+00,1.1182031250000E+02,1.1188281250000E+02
2000006,FIXEDTERM,20210921,1.0923587212556E+00,1.1175781250000E+02,1.1182031250000E+02
2000006,FIXEDTERM,20210922,1.0961339484498E+00,1.1172656250000E+02,1.1178906250000E+02
2000006,FIXEDTERM,20210923,1.2088281038535E+00,1.1092578125000E+02,1.1098828125000E+02
2000006,FIXEDTERM,20210924,1.2287938208574E+00,1.1078125000000E+02,1.1084375000000E+02
2000006,FIXEDTERM,20210927,1.2632669002764E+00,1.1052734375000E+02,1.1058984375000E+02
2000006,FIXEDTERM,20210928,1.2978943903234E+00,1.1028125000000E+02,1.1034375000000E+02
2000006,FIXEDTERM,20210929,1.2749751268342E+00,1.1043750000000E+02,1.1050000000000E+02
2000006,FIXEDTERM,20210930,1.2695404770272E+00,9.8988281250000E+01,9.9035156250000E+01
2000006,FIXEDTERM,20211001,1.2430233800197E+00,9.9164062500000E+01,9.9210937500000E+01
2000006,FIXEDTERM,20211004,1.2549631617836E+00,9.9085937500000E+01,9.9132812500000E+01
2000006,FIXEDTERM,20211005,1.2952691835051E+00,9.8820312500000E+01,9.8867187500000E+01
2000006,FIXEDTERM,20211006,1.2965167453325E+00,9.8812500000000E+01,9.8859375000000E+01
2000006,FIXEDTERM,20211007,1.3411491412871E+00,9.8519531250000E+01,9.8566406250000E+01
2000006,FIXEDTERM,20211008,1.3787864705313E+00,9.8273437500000E+01,9.8320312500000E+01
2000006,FIXEDTERM,20211012,1.3695976788044E+00,9.8335937500000E+01,9.8382812500000E+01
2000006,FIXEDTERM,20211013,1.3523651606408E+00,9.8449218750000E+01,9.8496093750000E+01
2000006,FIXEDTERM,20211014,1.3267912457573E+00,9.8617187500000E+01,9.8664062500000E+01
2000006,FIXEDTERM,20211015,1.3932136235881E+00,9.8183593750000E+01,9.8230468750000E+01
2000006,FIXEDTERM,20211018,1.4415713771970E+00,9.7871093750000E+01,9.7917968750000E+01
2000006,FIXEDTERM,20211019,1.4573484935007E+00,9.7769531250000E+01,9.7816406250000E+01
2000006,FIXEDTERM,20211020,1.4677241096752E+00,9.7703125000000E+01,9.7750000000000E+01
2000006,FIXEDTERM,20211021,1.5210541983585E+00,9.7359375000000E+01,9.7406250000000E+01
2000006,FIXEDTERM,20211022,1.4643583429460E+00,9.7726562500000E+01,9.7773437500000E+01
2000006,FIXEDTERM,20211025,1.4514514742374E+00,9.7812500000000E+01,9.7859375000000E+01
2000006,FIXEDTERM,20211026,1.4413100309712E+00,9.7878906250000E+01,9.7925781250000E+01
2000006,FIXEDTERM,20211027,1.3998274592730E+00,9.8148437500000E+01,9.8195312500000E+01
2000006,FIXEDTERM,20211028,1.4409426996482E+00,9.7882812500000E+01,9.7929687500000E+01
2000006,FIXEDTERM,20211029,1.4290377019832E+00,1.1125390625000E+02,1.1131640625000E+02
2000006,FIXEDTERM,20211101,1.4136615915847E+00,1.1135156250000E+02,1.1141406250000E+02
2000006,FIXEDTERM,20211102,1.3890601593924E+00,1.1152343750000E+02,1.1158593750000E+02
2000006,FIXEDTERM,20211103,1.4376756620662E+00,1.1117187500000E+02,1.1123437500000E+02
2000006,FIXEDTERM,20211104,1.3589811577118E+00,1.1173046875000E+02,1.1179296875000E+02
2000006,FIXEDTERM,20211105,1.2985473174489E+00,1.1216015625000E+02,1.1222265625000E+02
2000006,FIXEDTERM,20211108,1.3456826706169E+00,1.1180859375000E+02,1.1187109375000E+02
2000006,FIXEDTERM,20211109,1.3020524585720E+00,1.1211718750000E+02,1.1217968750000E+02
2000006,FIXEDTERM,20211110,1.4194214728409E+00,1.1127343750000E+02,1.1133593750000E+02
2000006,FIXEDTERM,20211112,1.4314456999949E+00,1.1117968750000E+02,1.1124218750000E+02
2000006,FIXEDTERM,20211115,1.4743356552506E+00,1.1086328125000E+02,1.1092578125000E+02
2000006,FIXEDTERM,20211116,1.4969407410151E+00,1.1069921875000E+02,1.1076171875000E+02
2000006,FIXEDTERM,20211117,1.4483453317588E+00,1.1104687500000E+02,1.1109375000000E+02
2000006,FIXEDTERM,20211118,1.4433401732306E+00,1.1107812500000E+02,1.1112500000000E+02
2000006,FIXEDTERM,20211119,1.4306197862142E+00,1.1116406250000E+02,1.1121093750000E+02
2000006,FIXEDTERM,20211122,1.5184020045472E+00,1.1053125000000E+02,1.1057812500000E+02
2000006,FIXEDTERM,20211123,1.5556110167717E+00,1.1026562500000E+02,1.1031250000000E+02
2000006,FIXEDTERM,20211124,1.5350301863583E+00,1.1040625000000E+02,1.1045312500000E+02
2000006,FIXEDTERM,20211126,1.5316709716125E+00,1.1042187500000E+02,1.1046875000000E+02
2000006,FIXEDTERM,20211129,1.3694035138022E+00,1.1155468750000E+02,1.1160156250000E+02
2000006,FIXEDTERM,20211130,1.3522602486058E+00,1.1167187500000E+02,1.1171875000000E+02
2000006,FIXEDTERM,20211201,1.3021694534458E+00,1.1202343750000E+02,1.1207031250000E+02
2000006,FIXEDTERM,20211202,1.3537479363495E+00,1.1165625000000E+02,1.1169531250000E+02
2000006,FIXEDTERM,20211203,1.2679638001933E+00,1.1225000000000E+02,1.1231250000000E+02
2000006,FIXEDTERM,20211206,1.3473546636358E+00,1.1168750000000E+02,1.1171875000000E+02
2000006,FIXEDTERM,20211207,1.3953367345787E+00,1.1133593750000E+02,1.1138281250000E+02
2000006,FIXEDTERM,20211208,1.4224220794119E+00,1.1114062500000E+02,1.1118750000000E+02
2000006,FIXEDTERM,20211209,1.4007449108046E+00,1.1128906250000E+02,1.1133593750000E+02
2000006,FIXEDTERM,20211210,1.3879396541944E+00,1.1137500000000E+02,1.1142187500000E+02
2000006,FIXEDTERM,20211213,1.3335009263163E+00,1.1176562500000E+02,1.1177343750000E+02
2000006,FIXEDTERM,20211214,1.3654974039233E+00,1.1151562500000E+02,1.1156250000000E+02
2000006,FIXEDTERM,20211215,1.3720699650262E+00,1.1147656250000E+02,1.1150000000000E+02
2000006,FIXEDTERM,20211216,1.3033968040826E+00,1.1194531250000E+02,1.1199218750000E+02
2000006,FIXEDTERM,20211217,1.3121324854564E+00,1.1189062500000E+02,1.1191406250000E+02
2000006,FIXEDTERM,20211220,1.3107316604289E+00,1.1187500000000E+02,1.1192187500000E+02
2000006,FIXEDTERM,20211221,1.3566287812656E+00,1.1156250000000E+02,1.1157812500000E+02
2000006,FIXEDTERM,20211222,1.3537721347194E+00,1.1156250000000E+02,1.1160937500000E+02
2000006,FIXEDTERM,20211223,1.3531349393604E+00,1.1156250000000E+02,1.1160937500000E+02
2000006,FIXEDTERM,20211227,1.3806423591223E+00,1.1136718750000E+02,1.1138281250000E+02
2000006,FIXEDTERM,20211228,1.3811285159411E+00,1.1134375000000E+02,1.1139062500000E+02
2000006,FIXEDTERM,20211229,1.4240617162124E+00,1.1103906250000E+02,1.1108593750000E+02
2000006,FIXEDTERM,20211230,1.3977331402730E+00,1.1121875000000E+02,1.1126562500000E+02
2000006,FIXEDTERM,20211231,1.4089053428409E+00,1.0814843750000E+02,1.0819531250000E+02
2000006,FIXEDTERM,20220103,1.5191023117900E+00,1.0735937500000E+02,1.0740625000000E+02
2000006,FIXEDTERM,20220104,1.5392413288921E+00,1.0721875000000E+02,1.0725781250000E+02
2000006,FIXEDTERM,20220105,1.6050650217215E+00,1.0675000000000E+02,1.0679687500000E+02
2000006,FIXEDTERM,20220106,1.6281647652230E+00,1.0658593750000E+02,1.0663281250000E+02
2000006,FIXEDTERM,20220107,1.6692398616542E+00,1.0628906250000E+02,1.0635156250000E+02
2000006,FIXEDTERM,20220110,1.6716482375743E+00,1.0627343750000E+02,1.0632031250000E+02
2000006,FIXEDTERM,20220111,1.6522580165866E+00,1.0640625000000E+02,1.0645312500000E+02
2000006,FIXEDTERM,20220112,1.6642746019960E+00,1.0632031250000E+02,1.0636718750000E+02
2000006,FIXEDTERM,20220113,1.6202268689635E+00,1.0664062500000E+02,1.0665625000000E+02
2000006,FIXEDTERM,20220114,1.7103228570048E+00,1.0601562500000E+02,1.0602343750000E+02
2000006,FIXEDTERM,20220118,1.8070454053612E+00,1.0533593750000E+02,1.0535156250000E+02
2000006,FIXEDTERM,20220119,1.7965493174684E+00,1.0539062500000E+02,1.0543750000000E+02
2000006,FIXEDTERM,20220120,1.7299620620503E+00,1.0586718750000E+02,1.0587500000000E+02
2000006,FIXEDTERM,20220121,1.6940687389357E+00,1.0609375000000E+02,1.0614062500000E+02
2000006,FIXEDTERM,20220124,1.6959586024606E+00,1.0609375000000E+02,1.0610156250000E+02
2000006,FIXEDTERM,20220125,1.6984739507652E+00,1.0605468750000E+02,1.0610156250000E+02
2000006,FIXEDTERM,20220126,1.8060126474730E+00,1.0531250000000E+02,1.0535937500000E+02
2000006,FIXEDTERM,20220127,1.7636266465353E+00,1.0560156250000E+02,1.0564843750000E+02
2000006,FIXEDTERM,20220128,1.7224652594644E+00,1.0588281250000E+02,1.0592968750000E+02
2000006,FIXEDTERM,20220131,1.7249645333219E+00,1.0585156250000E+02,1.0591406250000E+02
2000006,FIXEDTERM,20220201,1.7394348795814E+00,1.0575000000000E+02,1.0581250000000E+02
2000006,FIXEDTERM,20220202,1.7266342882927E+00,1.0583593750000E+02,1.0589843750000E+02
2000006,FIXEDTERM,20220203,1.7832787652770E+00,1.0544531250000E+02,1.0550781250000E+02
2000006,FIXEDTERM,20220204,1.8608288958789E+00,1.0491406250000E+02,1.0497656250000E+02
2000006,FIXEDTERM,20220207,1.8658156715775E+00,1.0487500000000E+02,1.0493750000000E+02
2000006,FIXEDTERM,20220208,1.9168163729937E+00,1.0454687500000E+02,1.0457031250000E+02
2000006,FIXEDTERM,20220209,1.8987050713337E+00,1.0466406250000E+02,1.0469531250000E+02
2000006,FIXEDTERM,20220210,2.0130752292405E+00,1.0389843750000E+02,1.0391406250000E+02
2000006,FIXEDTERM,20220211,1.9259382860340E+00,1.0446093750000E+02,1.0452343750000E+02
2000006,FIXEDTERM,20220214,1.9739239092772E+00,1.0414843750000E+02,1.0417968750000E+02
2000006,FIXEDTERM,20220215,2.0260614621139E+00,1.0378125000000E+02,1.0384375000000E+02
2000006,FIXEDTERM,20220216,2.0037054162485E+00,1.0392968750000E+02,1.0399218750000E+02
2000006,FIXEDTERM,20220217,1.9210286722573E+00,1.0448437500000E+02,1.0454687500000E+02
2000006,FIXEDTERM,20220218,1.9005114370446E+00,1.0464843750000E+02,1.0465625000000E+02
2000006,FIXEDTERM,20220222,1.9185700354328E+00,1.0451562500000E+02,1.0453125000000E+02
2000006,FIXEDTERM,20220223,1.9613050216855E+00,1.0420312500000E+02,1.0426562500000E+02
2000006,FIXEDTERM,20220224,1.9290800999723E+00,1.0443750000000E+02,1.0446093750000E+02
2000006,FIXEDTERM,20220225,1.9334720576717E+00,1.0440625000000E+02,1.0442968750000E+02
2000006,FIXEDTERM,20220228,1.7839272045864E+00,1.0539843750000E+02,1.0544531250000E+02
2000006,FIXEDTERM,20220301,1.6859864917184E+00,1.0606250000000E+02,1.0610937500000E+02
2000006,FIXEDTERM,20220302,1.8260251865989E+00,1.0510937500000E+02,1.0515625000000E+02
2000006,FIXEDTERM,20220303,1.7864599987481E+00,1.0537500000000E+02,1.0542187500000E+02
2000006,FIXEDTERM,20220304,1.6883925347811E+00,1.0603906250000E+02,1.0608593750000E+02
2000006,FIXEDTERM,20220307,1.7471547735263E+00,1.0563281250000E+02,1.0567968750000E+02
2000006,FIXEDTERM,20220308,1.8225204155929E+00,1.0512500000000E+02,1.0516406250000E+02
